"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ablim1",0.628022896329628,-0.131455705460775,0.483,0.476,1
"Mybbp1a",0.628171525555352,-0.450405776331072,0.117,0.122,1
"Nudt16l1",0.628966744364093,0.146152221507706,0.068,0.061,1
"Atp6v0e",0.629267657558369,0.188417262719891,0.167,0.155,1
"Snapin",0.63006004977451,-0.330247464842967,0.048,0.053,1
"Arl5c",0.630669998654658,-0.436256323074401,0.061,0.066,1
"Gm12174",0.631111673559267,-0.213225745623148,0.122,0.13,1
"Polr2e",0.631134614682108,-0.382281181470149,0.135,0.142,1
"Pak1ip1",0.631380127185608,-0.158890249476477,0.115,0.104,1
"Mat2b",0.632353993050173,0.107339870122962,0.131,0.12,1
"Asnsd1",0.63265804613669,-0.363828746244368,0.073,0.079,1
"Exosc5",0.633326559722066,-0.191461518859129,0.058,0.064,1
"Bcl7b",0.633347970352932,-0.907355907554316,0.071,0.076,1
"Nol12",0.63398674850336,-0.558613799483345,0.048,0.053,1
"Wbscr22",0.635081774580224,0.190073757078632,0.05,0.043,1
"Prkd2",0.635228822485396,0.111168843490935,0.132,0.122,1
"B3gat3",0.635784604082373,0.175628059847044,0.05,0.043,1
"Sdhd",0.636317570550445,0.267432465576562,0.102,0.094,1
"Anapc2",0.637068325682843,-0.311608822731536,0.053,0.059,1
"2610002J02Rik",0.637077120461678,-0.388082973128977,0.054,0.059,1
"Timm44",0.637939170044822,-0.251803313245065,0.055,0.048,1
"Esf1",0.638111106298859,-0.202471945141123,0.061,0.053,1
"Arf5",0.638729574834476,-0.226248527104818,0.165,0.17,1
"Psmg2",0.639068821014935,-0.186042100447753,0.05,0.043,1
"Atp5c1",0.639350259004308,-0.103572666661162,0.314,0.285,1
"Card6",0.640521376812018,0.232078270775479,0.104,0.097,1
"Map4k1",0.640949784672793,-0.542479831060047,0.065,0.071,1
"Arpc5l",0.641344887775891,0.186275125237996,0.146,0.137,1
"Fuca1",0.641629384074461,-0.245180259968782,0.061,0.053,1
"Nup50",0.641848104357525,-0.169533027220089,0.097,0.104,1
"Ensa",0.642076364860875,-0.13962287808119,0.102,0.094,1
"Stat4",0.643045089897071,-0.213924485742579,0.116,0.125,1
"Gm10221",0.644026526859036,-0.113875402412192,0.121,0.109,1
"Gns",0.644513990087268,-0.226923049522996,0.058,0.064,1
"Strn4",0.644964551366223,0.523646734893668,0.051,0.046,1
"Trappc4",0.64523003863508,-0.310058680749509,0.083,0.074,1
"Commd6",0.64569211559486,0.20983723539094,0.06,0.053,1
"Egln2",0.646431602654191,-0.52324112855178,0.071,0.076,1
"Dgkz",0.646865528344787,-0.19047801375226,0.108,0.115,1
"Pds5b",0.647002222106963,0.135937881194548,0.07,0.064,1
"Hcls1",0.647200699437428,0.124298654181314,0.164,0.15,1
"Ube2m",0.648016383415214,-0.120613928192614,0.09,0.097,1
"Atxn10",0.649443569964893,-0.407940806585718,0.078,0.084,1
"Mfap1a",0.649707089128825,-0.305119865229459,0.073,0.079,1
"Mrpl36",0.650409150227979,-0.232430249968306,0.082,0.089,1
"BC005624",0.651092328949773,-0.370366965413952,0.05,0.043,1
"Rab11a",0.651269220847742,0.281289424175888,0.076,0.069,1
"Dnmt1",0.651347835381067,-0.54847898902483,0.081,0.087,1
"Rpl9",0.652287908337615,-0.150477650330126,0.241,0.247,1
"Dnhd1",0.653143003267058,-0.268978247906376,0.09,0.081,1
"Sema4d",0.653704101415412,-0.225388382230347,0.098,0.104,1
"Arhgap27",0.654148226637565,-0.471463689118185,0.054,0.059,1
"Slu7",0.655166348970273,0.203490183812796,0.079,0.071,1
"Idh3g",0.655563783472036,-0.328613973396629,0.123,0.13,1
"Ykt6",0.65576312587956,-0.223923424739538,0.052,0.046,1
"Gm9800",0.656323588484389,0.157782793322457,0.092,0.084,1
"Gm2962",0.657219025733747,-0.335135040056755,0.056,0.061,1
"Ndufa12",0.657224698175086,-0.222213346752696,0.095,0.102,1
"Wipf2",0.6577865493565,-0.140539051844164,0.07,0.076,1
"Mrps14",0.65912819908802,-0.190612024852742,0.11,0.117,1
"Zfp263",0.65924453351088,-0.113395467099988,0.052,0.046,1
"Akna",0.659869466123316,-0.247010737429101,0.15,0.155,1
"Rcor1",0.659919921905987,-0.720702607510113,0.071,0.076,1
"Gigyf2",0.660011123941728,0.535656977564722,0.067,0.061,1
"Atp13a1",0.660252915952647,-0.136121720838088,0.063,0.056,1
"Osgep",0.660721837741563,0.213159893231309,0.057,0.051,1
"Rcsd1",0.660885460209245,-0.115481959129359,0.108,0.115,1
"Rpa1",0.661126666422878,-0.2507914749576,0.106,0.097,1
"Tbpl1",0.661377067393894,-0.707262980094504,0.049,0.053,1
"Ifi30",0.66216138280221,-0.405310547583315,0.063,0.056,1
"Stag1",0.663014273347158,-0.127553208604738,0.058,0.064,1
"Ppp4r2",0.664483295380731,0.184820969201837,0.117,0.109,1
"Setd3",0.664927292369308,0.184037778329137,0.059,0.053,1
"Fgd3",0.66532379574148,-0.360803478815759,0.073,0.079,1
"Als2cl",0.66602086896805,-0.356882678847385,0.107,0.112,1
"Chmp5",0.666194328553972,-0.180848925374865,0.068,0.061,1
"Utp11l",0.666913116653247,-0.329282202964542,0.069,0.061,1
"Dctn5",0.667409370243331,-0.591834989607224,0.069,0.074,1
"Emd",0.667924383677199,-0.416913146067418,0.066,0.071,1
"Atmin",0.668646367916944,-0.364334951200541,0.049,0.053,1
"Lrrc8c",0.668759534859727,-0.102682899949615,0.084,0.076,1
"Aes",0.669275196412031,-0.193958956092901,0.412,0.407,1
"Isg20l2",0.67071879013551,-0.451657724339434,0.066,0.059,1
"Ngly1",0.670793280481658,0.219448100797808,0.05,0.056,1
"Rab37",0.673845562144635,-0.917967413779737,0.052,0.056,1
"Gm11968",0.674767283376327,0.187630853676379,0.051,0.046,1
"F2r",0.675018674034405,0.199864719205888,0.059,0.053,1
"Reep5",0.676129882347065,0.192132461869738,0.098,0.092,1
"Macf1",0.676899880643115,-0.111733618934752,0.251,0.257,1
"Fkbp3",0.678148102644131,0.154934174082095,0.205,0.216,1
"Gm12013",0.678156438992276,-0.411642163475674,0.051,0.056,1
"U6",0.679076974383823,-0.287725535285142,0.054,0.059,1
"Dync1i2",0.680222089308179,-0.187980340937706,0.102,0.109,1
"Nsmaf",0.680858971587241,0.159211608659075,0.059,0.053,1
"Naa38",0.68147304006134,-0.14276500975723,0.091,0.097,1
"Tram1",0.6818650681441,-0.102774508522254,0.216,0.224,1
"Gm17624",0.682141208727925,-0.303639240257959,0.066,0.071,1
"Rala",0.682739751333009,-0.238986319557407,0.086,0.092,1
"Mapk14",0.682803135416653,-0.219445028089328,0.078,0.084,1
"Hiat1",0.682804078243077,-0.385611246254948,0.049,0.053,1
"Sarnp",0.683280967679748,0.200594512210703,0.091,0.084,1
"Psen1",0.683952178994257,-0.565207764647747,0.057,0.061,1
"Ythdf1",0.684764119865437,-0.165893451474463,0.09,0.097,1
"Ostc",0.685239975652643,-0.18673889805121,0.133,0.14,1
"Stxbp2",0.685739084577202,-0.13675883238436,0.066,0.071,1
"Atrip",0.685834436386868,-0.330605509683045,0.079,0.071,1
"Slc14a1",0.686944326355016,0.315356986506518,0.05,0.056,1
"Man1a",0.687711196664842,-0.157948667761602,0.088,0.094,1
"Vps29",0.687953118103464,-0.12854410789935,0.078,0.071,1
"Acp5",0.688344878726909,-0.156035704684737,0.192,0.198,1
"Ndufv1",0.689171130815176,-0.185088317265049,0.073,0.066,1
"Atp6v0d1",0.689535738018452,-0.196987906443192,0.076,0.069,1
"Madd",0.689598921107643,-0.158742724848765,0.093,0.099,1
"Clcn4-2",0.689917373552885,-0.353207017266242,0.046,0.051,1
"Batf",0.690093584132307,0.240333327370795,0.054,0.048,1
"Golga4",0.690287331791345,-0.170779391419535,0.076,0.081,1
"Arl1",0.693374630162775,0.240613433998193,0.059,0.053,1
"Znrd1",0.693740399220108,-0.195442020452711,0.085,0.076,1
"2510002D24Rik",0.69385390846081,-0.430829396209188,0.049,0.053,1
"Kidins220",0.69385390846081,-0.428624734643312,0.049,0.053,1
"Pttg1ip",0.693932971852083,-0.29561197720282,0.07,0.064,1
"Ssb",0.694030676511406,-0.343513037799768,0.23,0.209,1
"Snapc5",0.694582075459802,-0.595523796454159,0.067,0.071,1
"Rock2",0.694650620018633,-0.18930341813052,0.07,0.064,1
"Tmem222",0.695939970949742,-0.654505733949527,0.047,0.051,1
"Ppp6c",0.69661485295589,-0.178631292999244,0.058,0.064,1
"Hars",0.700253438117663,0.112713405491988,0.069,0.064,1
"Cops5",0.700423405485741,0.114576531307067,0.073,0.079,1
"Chmp3",0.701068272365868,-0.179023920966514,0.081,0.074,1
"Sdhaf1",0.702496230089936,-0.232018171081455,0.062,0.056,1
"Ikbke",0.702797299165184,-0.233379856533997,0.113,0.117,1
"Unc13d",0.70321552652202,0.37626881661465,0.056,0.051,1
"Srsf10",0.704038044184351,0.288697488362477,0.066,0.061,1
"Gm12183",0.704185462007312,-0.336279906984669,0.057,0.061,1
"Gpsm3",0.704374597517571,-0.147601558162641,0.173,0.178,1
"Ilk",0.704494269817106,-0.448414129822706,0.084,0.076,1
"Lrrc58",0.70489917046041,-0.218966781654543,0.204,0.206,1
"Cd226",0.705404418347512,-0.350780820117981,0.054,0.048,1
"Gm9835",0.708130751165656,-0.218894410513478,0.07,0.064,1
"Ccs",0.7082081932877,-0.342263734535645,0.051,0.046,1
"Sesn3",0.708226391720727,-0.218845286501422,0.057,0.051,1
"Smap2",0.708258447379109,0.276288649313496,0.268,0.262,1
"Upf2",0.708264117165396,0.304724615067131,0.056,0.051,1
"Surf6",0.709168908381771,-0.261640870875074,0.049,0.053,1
"Fam160b1",0.710084342755941,0.298003692623458,0.05,0.046,1
"Mina",0.710494437879026,0.272395926909251,0.064,0.059,1
"Atf1",0.71220093615499,-0.263408155042742,0.078,0.071,1
"Dph3",0.712697899687091,-0.227506327321089,0.057,0.061,1
"Gm12940",0.713820653486037,-0.329751683231321,0.057,0.061,1
"Dhx30",0.714283857067379,-0.326855931125042,0.052,0.056,1
"Eif3b",0.714369554874647,-0.292686285402101,0.145,0.148,1
"2700029M09Rik",0.714384269928322,-0.278084274958695,0.062,0.066,1
"Vps4b",0.715822143357693,-0.321048347064972,0.102,0.107,1
"Vps41",0.716180464218344,0.257696174046925,0.058,0.053,1
"Gm12739",0.716290449383328,-0.129586384733833,0.203,0.206,1
"Trappc6b",0.717974750253395,-0.339227209062932,0.062,0.056,1
"Mesdc2",0.718168740877094,-0.175867700870284,0.056,0.051,1
"Ctse",0.718308887473432,-0.289035362805921,0.054,0.059,1
"Bcas2",0.719104767070774,-0.128406668570144,0.109,0.115,1
"Mrpl41",0.72161146760314,0.261240324021869,0.058,0.053,1
"Eif2s3x",0.723161781606245,-0.252441399109665,0.082,0.087,1
"Vti1b",0.723729334062426,-0.247351339308787,0.089,0.081,1
"Sms",0.724417809265766,-0.500568159313144,0.06,0.064,1
"Gm12468",0.725213273080927,-0.280948200004384,0.087,0.092,1
"Gm11346",0.727467973960741,0.127340868597068,0.09,0.097,1
"Rab22a",0.727662812867496,-0.102466236425788,0.054,0.048,1
"Dctn2",0.728244875781774,0.596303757854103,0.058,0.053,1
"Snrpa",0.728933064786469,0.239230126258769,0.054,0.059,1
"Hsd17b10",0.729431875194821,-0.252318539589354,0.085,0.092,1
"Zmynd8",0.729640761054154,0.187627853365462,0.097,0.092,1
"Ccdc55",0.730264825235474,-0.352055146604518,0.067,0.061,1
"4632428N05Rik",0.730549968042459,-0.100926663368058,0.192,0.198,1
"Icos",0.731490855304053,0.115634098377891,0.058,0.053,1
"Aff3",0.732866829593295,-0.457510439156873,0.052,0.056,1
"Smc4",0.733693693848737,-0.155644614153765,0.411,0.415,1
"Cbx1",0.733858957276562,-0.46199049385783,0.078,0.071,1
"Pnkp",0.734814519292882,-0.136407544744348,0.057,0.061,1
"Znhit1",0.734979913017366,-0.933368445469549,0.048,0.051,1
"Gm16580",0.735098200240682,-0.200641157887078,0.161,0.163,1
"Fli1",0.73515985403098,-0.24308197621815,0.11,0.115,1
"Gm6155",0.736615015013312,-0.212283971588478,0.184,0.188,1
"Sae1",0.736953436360124,0.270207568132143,0.061,0.056,1
"Ankrd40",0.738930578298702,0.187556156325803,0.05,0.046,1
"Ttyh3",0.739708351772882,-0.104800087802839,0.077,0.071,1
"Tagap",0.739924291917725,-0.252222239216258,0.057,0.061,1
"Nek7",0.740278767849401,-0.115451044828375,0.05,0.046,1
"Zfr",0.740743960211512,0.156142777335238,0.074,0.069,1
"Ndufb6",0.740834130499752,-0.169723685885463,0.099,0.092,1
"Psmd1",0.74154633796103,-0.253268471205872,0.077,0.081,1
"Gtf3a",0.741666555931433,0.422575058547935,0.063,0.059,1
"Khsrp",0.742026243768875,0.184825659007656,0.102,0.097,1
"Ccdc53",0.742086560626238,-0.465139444061977,0.093,0.084,1
"Gm8566",0.742304208887183,-0.174089328968509,0.085,0.089,1
"Pi4ka",0.742877663964661,-0.11669860537337,0.065,0.069,1
"Rbm28",0.742953858707329,-0.151189726953546,0.062,0.056,1
"Rab1",0.743140963158049,-0.205416637945745,0.089,0.081,1
"Faf1",0.744844212735003,0.442503351172017,0.05,0.046,1
"Ggnbp2",0.744993045636689,0.131557747019404,0.169,0.163,1
"Fam54b",0.74502239832699,-0.316434251170477,0.065,0.069,1
"Atad1",0.745746661073281,-0.310844202939426,0.062,0.056,1
"Gm5093",0.748870187946838,-0.146896012289382,0.052,0.056,1
"Vps25",0.7501779384101,-0.299394394300738,0.109,0.112,1
"Atp11b",0.751279436580988,0.489709151781521,0.125,0.122,1
"Ythdc1",0.75360788009268,-0.254330247742379,0.113,0.117,1
"Tbc1d1",0.754824606117333,0.191558305409993,0.047,0.051,1
"Hnrnpa0",0.754915173679568,-0.288692717790462,0.2,0.201,1
"Picalm",0.755399231966746,0.448808056028727,0.104,0.099,1
"Arf1",0.75627554769774,0.113040274839174,0.207,0.196,1
"Ebp",0.75683479451214,-0.525553771082707,0.076,0.079,1
"Gabpb2",0.7573742108991,-0.54174876150229,0.092,0.094,1
"Ppt1",0.758222548595927,-0.288748982255418,0.073,0.076,1
"Mbd3",0.758259607221835,-0.153996664549921,0.113,0.12,1
"Gm16111",0.758263450826154,0.105625963565188,0.076,0.071,1
"Csnk1g2",0.758454807897448,-0.379468995134786,0.17,0.17,1
"Ss18",0.75940253021357,-0.545695912156159,0.081,0.084,1
"Ralgps2",0.761491107192962,-0.132578275748773,0.053,0.048,1
"Arid1b",0.761625289503337,-0.41478152614541,0.065,0.069,1
"Scaf8",0.761751453654719,-0.292125488791354,0.06,0.064,1
"Id2",0.761762749689175,-0.278865399303531,0.097,0.099,1
"Rrp1",0.761856021219154,-0.4015591508569,0.135,0.135,1
"Cdk13",0.762092388681275,0.206633067860748,0.117,0.112,1
"Kif2a",0.762223843467087,0.261423808129928,0.064,0.069,1
"Gm6272",0.76305251545212,-0.148819862415809,0.198,0.201,1
"Ptrh2",0.763202822169029,-0.560443044145248,0.048,0.051,1
"Pgls",0.764143519090296,-0.412779943972214,0.106,0.109,1
"Acss2",0.767492115440089,-0.361775799161678,0.05,0.053,1
"Dpf2",0.769820836542714,-0.360895846300288,0.068,0.071,1
"1810008A18Rik",0.770027888102273,-0.499781073726172,0.053,0.056,1
"H3f3a",0.770070751778353,-0.140028579642777,0.351,0.351,1
"Bnip2",0.770167339348809,-0.392531044380438,0.07,0.074,1
"Rbfa",0.771574932255282,-0.281641777061458,0.064,0.059,1
"Sf3a1",0.772859534247737,-0.187971428920677,0.085,0.089,1
"Ttc35",0.773776183488143,0.103194426131181,0.054,0.059,1
"Lsm14a",0.773905576923469,0.110270421330983,0.155,0.15,1
"Copz1",0.774342933268435,0.161055203046141,0.122,0.117,1
"Eif1ax",0.774755473100906,-0.164823321118757,0.091,0.094,1
"Mtpn",0.775406774106127,0.111321350831773,0.151,0.158,1
"Psmc3",0.777145297216309,-0.166570072179106,0.142,0.132,1
"Elf4",0.778625266702417,-0.530429900610276,0.121,0.122,1
"Pkn2",0.779281671101376,-0.434123059641145,0.068,0.071,1
"Tmx2",0.779439634094516,-0.162363619052274,0.05,0.046,1
"Mrpl11",0.781078334518975,-0.152276723836383,0.054,0.059,1
"Mrpl54",0.782690661811723,0.150624639280865,0.083,0.079,1
"Ndufs1",0.783715586953255,-0.187021323179865,0.055,0.051,1
"Vps28",0.783973509609689,-0.299726795257269,0.22,0.219,1
"Usp19",0.784566419712282,-0.298475154574175,0.077,0.071,1
"Dad1",0.7859781803985,-0.184157422487301,0.264,0.26,1
"Arl6ip4",0.786048318847563,-0.212492541677497,0.065,0.069,1
"Tnrc6b",0.786128880031601,0.181898497962751,0.148,0.142,1
"Cxxc1",0.786635934564433,-0.468636357066052,0.062,0.066,1
"Cdk7",0.787061804599829,-0.351454697057939,0.05,0.053,1
"Mcts1",0.787722573647098,-0.129959532793003,0.088,0.081,1
"Pafah1b2",0.787809079154046,-0.683987387706148,0.069,0.071,1
"Rhoa",0.788291734851339,-0.277063094903427,0.25,0.244,1
"Zfpm1",0.788371931094265,-0.100911236372397,0.065,0.061,1
"Zcchc17",0.78837193186298,-0.153368381835839,0.065,0.061,1
"Cops4",0.789453378332,-0.308304784293564,0.058,0.053,1
"Rgs10",0.789882412425815,-0.124299582595728,0.313,0.31,1
"Parn",0.79037786653378,0.216024203823595,0.052,0.048,1
"Hcfc1",0.790613563852501,0.111221235877124,0.068,0.064,1
"Bud31",0.791379450605579,-0.110274981791416,0.123,0.117,1
"Cuta",0.791815580786042,-0.164852031247171,0.101,0.104,1
"Spop",0.792589273209775,-0.20097811710121,0.106,0.109,1
"Brwd1",0.792746489624671,-0.158694271676591,0.062,0.066,1
"Cabin1",0.792779664290127,-0.412159451003724,0.066,0.069,1
"Sit1",0.793772345706212,-0.513928295431445,0.069,0.071,1
"Brap",0.795395282126915,-0.185777324709161,0.05,0.046,1
"Tardbp",0.795982027974023,-0.353514354233128,0.159,0.16,1
"Aup1",0.796420557546834,-0.311735196504917,0.097,0.092,1
"Zfand3",0.796899649914686,-0.397996081749205,0.066,0.069,1
"Cd6",0.79693475582209,-0.107037371540551,0.176,0.178,1
"Mdc1",0.797267673025343,0.128447515646971,0.052,0.048,1
"Ly75",0.797731652397596,0.260076798411587,0.054,0.051,1
"Fbrs",0.798102733893825,-0.103071242662796,0.075,0.079,1
"Ergic3",0.798213446042096,-0.318639920503903,0.079,0.081,1
"Uqcrq",0.799191838689788,-0.239531266986097,0.189,0.176,1
"Preb",0.799419274346101,0.145691119578464,0.054,0.051,1
"Tceb1",0.799493387001308,-0.147024602864884,0.108,0.112,1
"Vamp4",0.800564999521373,-0.375109293546845,0.048,0.051,1
"Dhx15",0.800816548167638,-0.116411435594967,0.168,0.17,1
"Gm14934",0.801530512795829,-0.235213860571643,0.105,0.107,1
"Fam46c",0.802439127634601,0.204184396344843,0.073,0.069,1
"Mat2a",0.803857311724816,0.197451029932551,0.167,0.163,1
"Cox4i1",0.803898443704529,-0.150658253353449,0.518,0.501,1
"Gm6177",0.80512162439059,-0.356879579823231,0.058,0.061,1
"Sssca1",0.805383294365562,-0.271924471253211,0.098,0.099,1
"Nip7",0.805878655525363,-0.19504849615474,0.061,0.064,1
"Uqcrb",0.8075616547605,-0.127485235331999,0.141,0.135,1
"Rdx",0.807610897983292,-0.236232799856065,0.124,0.117,1
"Man2a1",0.808364790753556,0.247276145298661,0.058,0.061,1
"Txndc15",0.808931504010444,-0.296728472691973,0.058,0.061,1
"Nudcd3",0.810269142024748,0.103708666916834,0.084,0.089,1
"Uba2",0.810403369847308,-0.147842529778145,0.085,0.089,1
"Mll1",0.81044300088175,-0.243581227581814,0.236,0.232,1
"Kat2a",0.810593424237672,0.334225469057816,0.056,0.053,1
"Cul5",0.810984975091442,0.362804874328519,0.054,0.051,1
"Ccm2",0.811279446886675,0.148301496435577,0.161,0.155,1
"Kctd2",0.811407462361835,0.475206347236314,0.051,0.048,1
"Mtf2",0.812302079068874,-0.472690357530217,0.081,0.076,1
"Nudt16",0.813314759699003,-0.347204858730091,0.056,0.059,1
"Akirin2",0.813630580277379,-0.194167745287609,0.078,0.081,1
"Fam107b",0.81474014727148,-0.392849846351376,0.2,0.196,1
"Ttc14",0.814769035196716,0.386029650600025,0.051,0.048,1
"Cd82",0.815625464058147,-0.748316961454409,0.105,0.097,1
"Zfp592",0.815942509700852,-0.237666470206243,0.077,0.079,1
"D17Wsu104e",0.816266738353155,0.150038095373457,0.059,0.056,1
"Rps18-ps1",0.816425282296399,-0.165730879708403,0.237,0.237,1
"Irf3",0.816714524686456,-0.282041969682556,0.081,0.076,1
"Trappc2l",0.818037776894244,-0.350924530776885,0.056,0.059,1
"Gfpt1",0.818293834642244,0.269902698309357,0.054,0.051,1
"Tomm34",0.818361041339391,0.185882709978848,0.083,0.079,1
"Ppp3r1",0.818470665101335,-0.158814800734835,0.071,0.074,1
"Gm7618",0.819616828697106,-0.277076585700592,0.095,0.097,1
"Gng10",0.820051948714947,-0.9134046793278,0.054,0.056,1
"Ncaph2",0.82096940477863,0.148142515522771,0.093,0.097,1
"1110002B05Rik",0.82128664259746,0.145276448118284,0.1,0.104,1
"Gsk3b",0.821684476218562,-0.104758487229309,0.091,0.087,1
"Sacm1l",0.82236137557102,-0.359221710617613,0.051,0.053,1
"Tpst2",0.822375205383053,-0.201348860127366,0.133,0.135,1
"Rnf220",0.822801528278172,-0.196013200612209,0.122,0.117,1
"Rrbp1",0.823140468466957,0.143440201231006,0.065,0.061,1
"Herc2",0.824569285575206,-0.293042622036296,0.097,0.092,1
"Cd97",0.824813922756159,-0.236458119789457,0.162,0.163,1
"Hspa9",0.825092011876268,0.187325233100248,0.16,0.158,1
"Itpr3",0.826561009815622,-0.190174581265206,0.051,0.053,1
"Txnl1",0.827287949004038,-0.139113221497139,0.08,0.076,1
"Rpl32-ps",0.82751522797817,-0.13380924509968,0.19,0.191,1
"Snx20",0.827693267141139,-0.11551399572117,0.062,0.059,1
"Fgfr1op2",0.829063975607765,-0.163921084879651,0.151,0.142,1
"Cdc123",0.829106300415771,0.124659057038754,0.069,0.066,1
"Ndufs7",0.829195744200368,-0.151131048937731,0.123,0.117,1
"Snw1",0.829371394018048,0.30575324079161,0.14,0.137,1
"Ahctf1",0.829450679659523,-0.255388781013653,0.065,0.069,1
"Gm4459",0.832498340698015,-0.2128254718494,0.051,0.053,1
"Panx1",0.832675626302894,-0.275108068452211,0.062,0.064,1
"Tnrc6c",0.833939537703497,-0.108436031964647,0.097,0.099,1
"Eci2",0.835202682811514,-0.418963556802786,0.054,0.056,1
"Sf1",0.835523202192125,-0.280905615998257,0.172,0.17,1
"Setd7",0.835929460974308,0.252281923839265,0.069,0.066,1
"Chmp2a",0.837475408535692,0.146238193421654,0.133,0.13,1
"Rere",0.837536108519533,-0.33114295485864,0.117,0.12,1
"Snrnp40",0.838022584229189,0.106696351886636,0.062,0.059,1
"Fam117b",0.838168294809401,0.160969601694292,0.058,0.061,1
"Fam100a",0.838420721978712,-0.49407493797064,0.099,0.099,1
"Sbf1",0.839098862668867,-0.148266370834195,0.077,0.079,1
"Kdelr1",0.839384681104109,-0.443943414416766,0.062,0.064,1
"Luc7l3",0.839532527578017,-0.187416168827761,0.128,0.13,1
"Zfp740",0.840634263907184,-0.104278126308292,0.075,0.071,1
"Chchd2",0.840721694083925,-0.122656753465078,0.363,0.354,1
"Asf1a",0.841367579578547,-0.139534145547362,0.075,0.071,1
"Psmb6",0.841410719825734,-0.224122503700498,0.157,0.15,1
"Dopey2",0.842414994571111,-0.289476006529078,0.051,0.053,1
